,name,unit_cogs
6905,METKA CEBULOWA KG,16.578947368421098
6906,METKA ?OSOSIOWA,10.4545454545455
6907,PAROWKA HOT-DOG KG,10.1428571428571
6908,PAROWKOWA KG,9.96753246753247
6909,PAROWKOWA W FOLI KG,13.1769911504425
6910,PAROWKOWA Z  DROBIEM KG,10.639175257732001
6911,PAROWKOWA Z SZYNKI  KG,17.004854368931998
6912,PASZTET BOROWIKOWY/GRZYBOWY KG,7.46153846153846
6913,PASZTET WEDZONY  KG,8.20869565217391
6914,POLEDWICA SOPOLCKA KG,18.367283950617303
6915,SMAKOSZKI KG,30.441176470588196
6916,SZYNKA CHLEBOWA KG,19.3358778625954
6917,SZYNKA DEBOWA/ROLOWANA,19.96
6918,SZYNKA DOMOWA KG,20.352380952381
6919,SZYNKA KONSERWOWA  KG,16.649122807017502
6920,SZYNKA PRASOWANA KG,14.7943262411348
6921,SZYNKA W SIATCE KG,16.0
6922,SZYNKA WIELKOPOLSKA KG,16.725274725274698
7510,BRZOSKWINIE SANDRA 820G,3.56
7511,FILET Z MAKRELI W POMIDR.170G,2.69
7512,KONSERWA TURYSTYCZNA 300 G LAUR,1.87
7513,KONSERWA TURYSTYCZNA 300G SOKOLOW,2.43
7514,KONSERWA TYROLSKA 300 G LAUR,1.87
7515,KOPYTKA 400GR TACKA GRZESKOWIAK,3.43
7516,KROKIETY Z KAPUS/GRZYB.400GR GRZESKOWIAK,4.1
7517,LOWICZ DZEM TRUSKAWKOWY N/S?,2.81
7518,LOWICZ POWIDLA WEGIERKOWE 310G,3.81
7519,OGOREK KISZONE LUZ,4.0
7520,PAPRYKARZ SZCZEC.AGRICO 156G,1.57
7521,PASZTET DROBIOWY 90G DROP,1.12
7522,PASZTET PODLASKI 155GR DROSED PUSZKA,1.7
7523,PIECZARKI MAR.URBANEK 550G,4.92
7524,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK,3.62
7525,PIEROGI Z MI?SEM 400GR GRZESKOWIAK,4.0
7526,PIEROGI Z SEREM/OWOC TACKA 4000GR,4.19
7527,PROFI PASZTET 250G FIRMOWY,2.4
7528,PROFI PASZTET DROB.FIRMOWY 131G,1.19
7529,PROFI PASZTET Z PAPRYKA 131G,1.38
7530,PROFI PASZTET Z PIECZARKA 131G,1.16
7531,PROFI PASZTET Z POMIDOREM 131G,1.19434782608696
7532,PROFI SZYNKA MIELONA 110G,1.74
7533,PUDL GROSZEK KONSERWOWY 400G,1.68
7534,ROLNIK SELER WYBORNY 370G,2.19
7535,SUROWKI WIELOWARZYWNE GRZESKOWIAK,5.029866956285638
7536,TUNCZYK ORKA W SOSIE WLASNYM 170 G,3.75
8332,JAJA LIPOWCZYK 6 SZT,2.04
8333,JAJKA 10 SZT LIPOWCZYK,3.4
8334,DELFINKI RYBNE PANIER.LUZ,7.5
